ds,consommation_france,is_holiday_day,prev_J_1,temperature
2018-07-13 06:00:00,40600.0,0,40100.0,
2018-07-13 06:30:00,41990.0,0,42000.0,
2018-07-13 07:00:00,43637.0,0,43800.0,
2018-07-13 07:30:00,46101.0,0,45900.0,
2018-07-13 08:00:00,47983.0,0,48100.0,
2018-07-13 08:30:00,49832.0,0,49600.0,
2018-07-13 09:00:00,51220.0,0,51100.0,23.136416597277467
2018-07-13 09:30:00,52343.0,0,52000.0,
2018-07-13 10:00:00,53105.0,0,53100.0,
2018-07-13 10:30:00,53663.0,0,53500.0,
2018-07-13 11:00:00,54384.0,0,53900.0,
2018-07-13 11:30:00,54933.0,0,54400.0,
2018-07-13 12:00:00,55493.0,0,54900.0,25.917388249002666
2018-07-13 12:30:00,55734.0,0,54200.0,
2018-07-13 13:00:00,56306.0,0,56000.0,
2018-07-13 13:30:00,55492.0,0,54100.0,
2018-07-13 14:00:00,55060.0,0,53500.0,
2018-07-13 14:30:00,55147.0,0,54800.0,
2018-07-13 15:00:00,54333.0,0,52900.0,26.611888422338822
2018-07-13 15:30:00,53711.0,0,52300.0,
2018-07-13 16:00:00,53198.0,0,51400.0,
2018-07-13 16:30:00,52372.0,0,51000.0,
2018-07-13 17:00:00,51665.0,0,50000.0,
2018-07-13 17:30:00,51312.0,0,50000.0,
2018-07-13 18:00:00,51303.0,0,50500.0,25.190864462046555
2018-07-13 18:30:00,51414.0,0,50800.0,
2018-07-13 19:00:00,51348.0,0,51100.0,
2018-07-13 19:30:00,50607.0,0,49900.0,
2018-07-13 20:00:00,49596.0,0,48400.0,
2018-07-13 20:30:00,47780.0,0,47200.0,
2018-07-13 21:00:00,46494.0,0,46200.0,22.303874531275987
2018-07-13 21:30:00,45957.0,0,45600.0,
2018-07-13 22:00:00,46164.0,0,46600.0,
2018-07-13 22:30:00,47466.0,0,48300.0,
2018-07-13 23:00:00,49888.0,0,51400.0,
2018-07-13 23:30:00,48787.0,0,50200.0,
2018-07-14 00:00:00,47969.0,1,47500.0,18.839809219537944
2018-07-14 00:30:00,45467.0,1,45000.0,
2018-07-14 01:00:00,42596.0,1,42600.0,
2018-07-14 01:30:00,41639.0,1,42700.0,
2018-07-14 02:00:00,40775.0,1,42100.0,
2018-07-14 02:30:00,39798.0,1,40400.0,
2018-07-14 03:00:00,38098.0,1,38400.0,18.26607637840913
2018-07-14 03:30:00,37148.0,1,37200.0,
2018-07-14 04:00:00,36227.0,1,36300.0,
2018-07-14 04:30:00,35856.0,1,35500.0,
2018-07-14 05:00:00,35585.0,1,35200.0,
2018-07-14 05:30:00,35695.0,1,35100.0,
2018-07-14 06:00:00,35282.0,1,34700.0,18.670811820639834
2018-07-14 06:30:00,35105.0,1,34800.0,
2018-07-14 07:00:00,35484.0,1,34600.0,
2018-07-14 07:30:00,36356.0,1,35700.0,
2018-07-14 08:00:00,37552.0,1,37000.0,
2018-07-14 08:30:00,38794.0,1,38300.0,
2018-07-14 09:00:00,40385.0,1,40000.0,23.037077583734995
2018-07-14 09:30:00,41957.0,1,41500.0,
2018-07-14 10:00:00,42992.0,1,42700.0,
2018-07-14 10:30:00,44044.0,1,43300.0,
2018-07-14 11:00:00,44777.0,1,44000.0,
2018-07-14 11:30:00,45555.0,1,44400.0,
2018-07-14 12:00:00,46397.0,1,45500.0,26.01015708431224
2018-07-14 12:30:00,47641.0,1,46600.0,
2018-07-14 13:00:00,48327.0,1,48000.0,
2018-07-14 13:30:00,47029.0,1,45500.0,
2018-07-14 14:00:00,46396.0,1,44900.0,
2018-07-14 14:30:00,45863.0,1,45000.0,
2018-07-14 15:00:00,45267.0,1,44100.0,27.596891261102492
2018-07-14 15:30:00,44841.0,1,43200.0,
2018-07-14 16:00:00,44355.0,1,42500.0,
2018-07-14 16:30:00,43903.0,1,41800.0,
2018-07-14 17:00:00,43668.0,1,41400.0,
2018-07-14 17:30:00,43597.0,1,41600.0,
2018-07-14 18:00:00,43833.0,1,42100.0,26.20650980634451
2018-07-14 18:30:00,44181.0,1,42300.0,
2018-07-14 19:00:00,44478.0,1,42600.0,
2018-07-14 19:30:00,44329.0,1,42600.0,
2018-07-14 20:00:00,43876.0,1,42300.0,
2018-07-14 20:30:00,42872.0,1,41600.0,
2018-07-14 21:00:00,42029.0,1,41000.0,23.424754359854134
2018-07-14 21:30:00,41796.0,1,40900.0,
2018-07-14 22:00:00,42111.0,1,41900.0,
2018-07-14 22:30:00,43764.0,1,44100.0,
2018-07-14 23:00:00,46425.0,1,46700.0,
2018-07-14 23:30:00,45623.0,1,46000.0,
2018-07-15 00:00:00,45203.0,0,45000.0,19.899481820236645
2018-07-15 00:30:00,43006.0,0,42800.0,
2018-07-15 01:00:00,40168.0,0,40400.0,
2018-07-15 01:30:00,39563.0,0,40900.0,
2018-07-15 02:00:00,38600.0,0,40300.0,
2018-07-15 02:30:00,37829.0,0,38100.0,
2018-07-15 03:00:00,36194.0,0,36300.0,18.75423446804867
2018-07-15 03:30:00,35217.0,0,35500.0,
2018-07-15 04:00:00,34513.0,0,34500.0,
2018-07-15 04:30:00,33914.0,0,34200.0,
2018-07-15 05:00:00,33760.0,0,33800.0,
2018-07-15 05:30:00,33829.0,0,33800.0,
2018-07-15 06:00:00,33401.0,0,33100.0,18.177648927816065
2018-07-15 06:30:00,33086.0,0,32500.0,
2018-07-15 07:00:00,33256.0,0,32900.0,
2018-07-15 07:30:00,33955.0,0,33800.0,
2018-07-15 08:00:00,34823.0,0,34800.0,
2018-07-15 08:30:00,36036.0,0,36100.0,
2018-07-15 09:00:00,37585.0,0,37400.0,23.809146384455914
2018-07-15 09:30:00,39133.0,0,38800.0,
2018-07-15 10:00:00,40419.0,0,39900.0,
2018-07-15 10:30:00,41614.0,0,40900.0,
2018-07-15 11:00:00,42438.0,0,41700.0,
2018-07-15 11:30:00,43508.0,0,42600.0,
2018-07-15 12:00:00,44460.0,0,44100.0,26.995016579530564
2018-07-15 12:30:00,45574.0,0,44500.0,
2018-07-15 13:00:00,46330.0,0,46000.0,
2018-07-15 13:30:00,44964.0,0,43700.0,
2018-07-15 14:00:00,44062.0,0,43000.0,
2018-07-15 14:30:00,43665.0,0,43100.0,
2018-07-15 15:00:00,43015.0,0,42200.0,30.123700442354362
2018-07-15 15:30:00,42669.0,0,41500.0,
2018-07-15 16:00:00,42261.0,0,40500.0,
2018-07-15 16:30:00,41507.0,0,39600.0,
2018-07-15 17:00:00,41010.0,0,38700.0,
2018-07-15 17:30:00,40421.0,0,38100.0,
2018-07-15 18:00:00,40904.0,0,39100.0,27.905406255970313
2018-07-15 18:30:00,40683.0,0,39200.0,
2018-07-15 19:00:00,40361.0,0,40400.0,
2018-07-15 19:30:00,41015.0,0,41200.0,
2018-07-15 20:00:00,41419.0,0,42000.0,
2018-07-15 20:30:00,41276.0,0,42100.0,
2018-07-15 21:00:00,41194.0,0,42100.0,24.29925318595457
2018-07-15 21:30:00,41731.0,0,42100.0,
2018-07-15 22:00:00,42506.0,0,42900.0,
2018-07-15 22:30:00,44187.0,0,45000.0,
2018-07-15 23:00:00,46783.0,0,47800.0,
2018-07-15 23:30:00,45886.0,0,46400.0,
2018-07-16 00:00:00,45011.0,0,45700.0,21.22685890194327
2018-07-16 00:30:00,42504.0,0,42900.0,
2018-07-16 01:00:00,39629.0,0,40300.0,
2018-07-16 01:30:00,38995.0,0,40900.0,
2018-07-16 02:00:00,38195.0,0,39700.0,
2018-07-16 02:30:00,37576.0,0,37700.0,
2018-07-16 03:00:00,36331.0,0,36400.0,19.44138143082301
2018-07-16 03:30:00,35686.0,0,35500.0,
2018-07-16 04:00:00,35257.0,0,35000.0,
2018-07-16 04:30:00,35439.0,0,35100.0,
2018-07-16 05:00:00,35751.0,0,36000.0,
2018-07-16 05:30:00,37329.0,0,37200.0,
2018-07-16 06:00:00,38054.0,0,38100.0,18.7210285844017
2018-07-16 06:30:00,39558.0,0,39900.0,
2018-07-16 07:00:00,41431.0,0,42200.0,
2018-07-16 07:30:00,43494.0,0,44600.0,
2018-07-16 08:00:00,45430.0,0,46600.0,
2018-07-16 08:30:00,47455.0,0,48800.0,
2018-07-16 09:00:00,48971.0,0,50400.0,22.176004541784344
2018-07-16 09:30:00,50325.0,0,51500.0,
2018-07-16 10:00:00,51216.0,0,52500.0,
2018-07-16 10:30:00,51807.0,0,53200.0,
2018-07-16 11:00:00,52712.0,0,53800.0,
2018-07-16 11:30:00,53146.0,0,54500.0,
2018-07-16 12:00:00,53855.0,0,55000.0,26.347255104896256
2018-07-16 12:30:00,54117.0,0,54400.0,
2018-07-16 13:00:00,54498.0,0,56000.0,
2018-07-16 13:30:00,53800.0,0,54500.0,
2018-07-16 14:00:00,53754.0,0,53800.0,
2018-07-16 14:30:00,54101.0,0,54900.0,
2018-07-16 15:00:00,53157.0,0,53600.0,25.605345968888503
2018-07-16 15:30:00,52821.0,0,53300.0,
2018-07-16 16:00:00,52262.0,0,52400.0,
2018-07-16 16:30:00,51690.0,0,51900.0,
2018-07-16 17:00:00,51064.0,0,51300.0,
2018-07-16 17:30:00,50533.0,0,50100.0,
2018-07-16 18:00:00,50612.0,0,50500.0,25.163977820621685
2018-07-16 18:30:00,50625.0,0,50700.0,
2018-07-16 19:00:00,50912.0,0,51500.0,
2018-07-16 19:30:00,50348.0,0,50800.0,
2018-07-16 20:00:00,49513.0,0,49800.0,
2018-07-16 20:30:00,48214.0,0,48200.0,
2018-07-16 21:00:00,46595.0,0,47300.0,21.69173850814159
2018-07-16 21:30:00,46436.0,0,46600.0,
2018-07-16 22:00:00,46558.0,0,46900.0,
2018-07-16 22:30:00,47721.0,0,48700.0,
2018-07-16 23:00:00,50131.0,0,51500.0,
2018-07-16 23:30:00,48832.0,0,50300.0,
2018-07-17 00:00:00,47715.0,0,48200.0,18.962043385470103
2018-07-17 00:30:00,45090.0,0,45300.0,
2018-07-17 01:00:00,42274.0,0,42700.0,
2018-07-17 01:30:00,41697.0,0,42500.0,
2018-07-17 02:00:00,41002.0,0,42400.0,
2018-07-17 02:30:00,40463.0,0,40700.0,
2018-07-17 03:00:00,38907.0,0,39300.0,17.742527011646636
2018-07-17 03:30:00,38470.0,0,38500.0,
2018-07-17 04:00:00,37925.0,0,37800.0,
2018-07-17 04:30:00,37930.0,0,37700.0,
2018-07-17 05:00:00,38269.0,0,38300.0,
2018-07-17 05:30:00,39397.0,0,39200.0,
2018-07-17 06:00:00,40096.0,0,40000.0,17.590897698011897
2018-07-17 06:30:00,41346.0,0,41400.0,
2018-07-17 07:00:00,43022.0,0,43500.0,
2018-07-17 07:30:00,45172.0,0,45200.0,
2018-07-17 08:00:00,47250.0,0,47900.0,
2018-07-17 08:30:00,49049.0,0,49300.0,
2018-07-17 09:00:00,50292.0,0,51300.0,20.84040483611489
2018-07-17 09:30:00,51596.0,0,52300.0,
2018-07-17 10:00:00,52404.0,0,53300.0,
2018-07-17 10:30:00,53020.0,0,53700.0,
2018-07-17 11:00:00,53648.0,0,54600.0,
2018-07-17 11:30:00,54345.0,0,54900.0,
2018-07-17 12:00:00,55040.0,0,55500.0,24.18434193633519
2018-07-17 12:30:00,55040.0,0,55100.0,
2018-07-17 13:00:00,55308.0,0,56100.0,
2018-07-17 13:30:00,54709.0,0,54600.0,
2018-07-17 14:00:00,54734.0,0,54700.0,
2018-07-17 14:30:00,54883.0,0,55200.0,
2018-07-17 15:00:00,54335.0,0,54100.0,24.91705890804382
2018-07-17 15:30:00,53816.0,0,53500.0,
2018-07-17 16:00:00,53095.0,0,53000.0,
2018-07-17 16:30:00,52666.0,0,52400.0,
2018-07-17 17:00:00,52189.0,0,51100.0,
2018-07-17 17:30:00,51618.0,0,50300.0,
2018-07-17 18:00:00,51309.0,0,50300.0,25.29287944379591
2018-07-17 18:30:00,51592.0,0,50800.0,
2018-07-17 19:00:00,51995.0,0,51600.0,
2018-07-17 19:30:00,51746.0,0,50400.0,
2018-07-17 20:00:00,50585.0,0,49000.0,
2018-07-17 20:30:00,49069.0,0,47400.0,
2018-07-17 21:00:00,47447.0,0,46600.0,22.305413647842506
2018-07-17 21:30:00,46852.0,0,46100.0,
2018-07-17 22:00:00,47254.0,0,46800.0,
2018-07-17 22:30:00,48443.0,0,48700.0,
2018-07-17 23:00:00,50798.0,0,51400.0,
2018-07-17 23:30:00,49661.0,0,49300.0,
2018-07-18 00:00:00,48644.0,0,47500.0,20.278327179059822
2018-07-18 00:30:00,45919.0,0,44400.0,
2018-07-18 01:00:00,42960.0,0,42000.0,
2018-07-18 01:30:00,42182.0,0,42200.0,
2018-07-18 02:00:00,41567.0,0,41800.0,
2018-07-18 02:30:00,41078.0,0,40100.0,
2018-07-18 03:00:00,39581.0,0,38800.0,18.792263329605383
2018-07-18 03:30:00,38879.0,0,38000.0,
2018-07-18 04:00:00,38253.0,0,37700.0,
2018-07-18 04:30:00,38306.0,0,37700.0,
2018-07-18 05:00:00,38475.0,0,37900.0,
2018-07-18 05:30:00,39804.0,0,38900.0,
2018-07-18 06:00:00,40330.0,0,39500.0,19.590485728739612
2018-07-18 06:30:00,41873.0,0,40900.0,
2018-07-18 07:00:00,43333.0,0,42900.0,
2018-07-18 07:30:00,45598.0,0,44900.0,
2018-07-18 08:00:00,47379.0,0,47000.0,
2018-07-18 08:30:00,49064.0,0,48700.0,
2018-07-18 09:00:00,50450.0,0,49800.0,23.61634012858976
2018-07-18 09:30:00,51823.0,0,51300.0,
2018-07-18 10:00:00,52835.0,0,52200.0,
2018-07-18 10:30:00,53497.0,0,52800.0,
2018-07-18 11:00:00,54231.0,0,53400.0,
2018-07-18 11:30:00,54890.0,0,54200.0,
2018-07-18 12:00:00,55837.0,0,54800.0,26.35579405830605
2018-07-18 12:30:00,55591.0,0,54500.0,
2018-07-18 13:00:00,56115.0,0,55700.0,
2018-07-18 13:30:00,55339.0,0,54000.0,
2018-07-18 14:00:00,55357.0,0,54300.0,
2018-07-18 14:30:00,55467.0,0,54800.0,
2018-07-18 15:00:00,54509.0,0,53700.0,27.612628558060297
2018-07-18 15:30:00,54304.0,0,53300.0,
2018-07-18 16:00:00,53830.0,0,52700.0,
2018-07-18 16:30:00,53131.0,0,52200.0,
2018-07-18 17:00:00,52635.0,0,51200.0,
2018-07-18 17:30:00,51993.0,0,50500.0,
2018-07-18 18:00:00,51938.0,0,50500.0,25.192689366931596
2018-07-18 18:30:00,52163.0,0,50700.0,
2018-07-18 19:00:00,52671.0,0,51300.0,
2018-07-18 19:30:00,51946.0,0,50400.0,
2018-07-18 20:00:00,50965.0,0,49300.0,
2018-07-18 20:30:00,49119.0,0,47700.0,
2018-07-18 21:00:00,47605.0,0,46500.0,22.47935182149827
2018-07-18 21:30:00,47112.0,0,46200.0,
2018-07-18 22:00:00,47446.0,0,46500.0,
2018-07-18 22:30:00,48748.0,0,48700.0,
2018-07-18 23:00:00,51139.0,0,51500.0,
2018-07-18 23:30:00,49914.0,0,50200.0,
2018-07-19 00:00:00,49003.0,0,48800.0,19.497438203980412
2018-07-19 00:30:00,46200.0,0,46000.0,
2018-07-19 01:00:00,43291.0,0,43200.0,
2018-07-19 01:30:00,42533.0,0,43500.0,
2018-07-19 02:00:00,41949.0,0,43000.0,
2018-07-19 02:30:00,41233.0,0,41300.0,
2018-07-19 03:00:00,39631.0,0,39800.0,18.87329845279524
2018-07-19 03:30:00,38838.0,0,39000.0,
2018-07-19 04:00:00,38354.0,0,38400.0,
2018-07-19 04:30:00,38405.0,0,38300.0,
2018-07-19 05:00:00,38743.0,0,38900.0,
2018-07-19 05:30:00,39678.0,0,40200.0,
2018-07-19 06:00:00,40322.0,0,41100.0,18.932732506910206
2018-07-19 06:30:00,41888.0,0,42300.0,
2018-07-19 07:00:00,43576.0,0,44200.0,
2018-07-19 07:30:00,45755.0,0,46300.0,
2018-07-19 08:00:00,47442.0,0,48400.0,
2018-07-19 08:30:00,49232.0,0,50200.0,
2018-07-19 09:00:00,50798.0,0,51500.0,24.1046154400316
2018-07-19 09:30:00,52065.0,0,52700.0,
2018-07-19 10:00:00,53018.0,0,53500.0,
2018-07-19 10:30:00,53744.0,0,54300.0,
2018-07-19 11:00:00,54897.0,0,54900.0,
2018-07-19 11:30:00,55462.0,0,55400.0,
2018-07-19 12:00:00,56059.0,0,56400.0,27.2720820828952
2018-07-19 12:30:00,56238.0,0,55900.0,
2018-07-19 13:00:00,56572.0,0,57400.0,
2018-07-19 13:30:00,56107.0,0,55800.0,
2018-07-19 14:00:00,56085.0,0,56000.0,
2018-07-19 14:30:00,56186.0,0,56500.0,
2018-07-19 15:00:00,55527.0,0,55300.0,28.220875253100022
2018-07-19 15:30:00,54933.0,0,55100.0,
2018-07-19 16:00:00,54440.0,0,54300.0,
2018-07-19 16:30:00,53495.0,0,53900.0,
2018-07-19 17:00:00,53033.0,0,53200.0,
2018-07-19 17:30:00,52571.0,0,52500.0,
2018-07-19 18:00:00,52399.0,0,52200.0,24.830157561596515
2018-07-19 18:30:00,52534.0,0,52600.0,
2018-07-19 19:00:00,52923.0,0,53000.0,
2018-07-19 19:30:00,52314.0,0,51800.0,
2018-07-19 20:00:00,51308.0,0,50900.0,
2018-07-19 20:30:00,49447.0,0,49100.0,
2018-07-19 21:00:00,48020.0,0,47700.0,22.54460261113289
2018-07-19 21:30:00,47441.0,0,47500.0,
2018-07-19 22:00:00,47625.0,0,48200.0,
2018-07-19 22:30:00,48903.0,0,49800.0,
2018-07-19 23:00:00,51182.0,0,52600.0,
2018-07-19 23:30:00,49777.0,0,51000.0,
2018-07-20 00:00:00,48655.0,0,49400.0,20.78565754356939
2018-07-20 00:30:00,46099.0,0,46600.0,
2018-07-20 01:00:00,43213.0,0,44100.0,
2018-07-20 01:30:00,42402.0,0,44300.0,
2018-07-20 02:00:00,41985.0,0,43700.0,
2018-07-20 02:30:00,41314.0,0,42000.0,
2018-07-20 03:00:00,39976.0,0,40600.0,17.93905906771724
2018-07-20 03:30:00,39201.0,0,39900.0,
2018-07-20 04:00:00,38548.0,0,39300.0,
2018-07-20 04:30:00,38419.0,0,39100.0,
2018-07-20 05:00:00,38666.0,0,39700.0,
2018-07-20 05:30:00,39810.0,0,40800.0,
2018-07-20 06:00:00,40550.0,0,41600.0,18.161948009468063
2018-07-20 06:30:00,41694.0,0,42900.0,
2018-07-20 07:00:00,43457.0,0,44500.0,
2018-07-20 07:30:00,45521.0,0,46600.0,
2018-07-20 08:00:00,47311.0,0,48600.0,
2018-07-20 08:30:00,49137.0,0,50300.0,
2018-07-20 09:00:00,50395.0,0,51600.0,20.411959486091003
2018-07-20 09:30:00,51824.0,0,52800.0,
2018-07-20 10:00:00,52675.0,0,53500.0,
2018-07-20 10:30:00,53271.0,0,54100.0,
2018-07-20 11:00:00,53705.0,0,54700.0,
2018-07-20 11:30:00,54382.0,0,55100.0,
2018-07-20 12:00:00,54885.0,0,55800.0,21.383570003381703
2018-07-20 12:30:00,55056.0,0,55300.0,
2018-07-20 13:00:00,55327.0,0,56800.0,
2018-07-20 13:30:00,54379.0,0,55000.0,
2018-07-20 14:00:00,54046.0,0,54900.0,
2018-07-20 14:30:00,54098.0,0,54800.0,
2018-07-20 15:00:00,53476.0,0,53800.0,21.869314747726932
2018-07-20 15:30:00,53029.0,0,53100.0,
2018-07-20 16:00:00,52176.0,0,52300.0,
2018-07-20 16:30:00,51241.0,0,51600.0,
2018-07-20 17:00:00,50608.0,0,50800.0,
2018-07-20 17:30:00,50123.0,0,50500.0,
2018-07-20 18:00:00,50406.0,0,50500.0,20.818328773415782
2018-07-20 18:30:00,50234.0,0,50800.0,
2018-07-20 19:00:00,50528.0,0,50800.0,
2018-07-20 19:30:00,49726.0,0,49900.0,
2018-07-20 20:00:00,48784.0,0,48900.0,
2018-07-20 20:30:00,47053.0,0,47200.0,
2018-07-20 21:00:00,45706.0,0,46000.0,18.833843769349933
2018-07-20 21:30:00,45243.0,0,45900.0,
2018-07-20 22:00:00,45643.0,0,46500.0,
2018-07-20 22:30:00,46850.0,0,48000.0,
2018-07-20 23:00:00,49030.0,0,50700.0,
2018-07-20 23:30:00,48071.0,0,50200.0,
2018-07-21 00:00:00,46874.0,0,47100.0,17.105129423619033
2018-07-21 00:30:00,44413.0,0,44400.0,
2018-07-21 01:00:00,41520.0,0,41700.0,
2018-07-21 01:30:00,40847.0,0,42200.0,
2018-07-21 02:00:00,40043.0,0,40900.0,
2018-07-21 02:30:00,39268.0,0,39400.0,
2018-07-21 03:00:00,37541.0,0,37700.0,16.02339047454062
2018-07-21 03:30:00,36714.0,0,36800.0,
2018-07-21 04:00:00,35879.0,0,36100.0,
2018-07-21 04:30:00,35702.0,0,35800.0,
2018-07-21 05:00:00,35535.0,0,35500.0,
2018-07-21 05:30:00,35822.0,0,35800.0,
2018-07-21 06:00:00,35854.0,0,35300.0,17.212448448903565
2018-07-21 06:30:00,35721.0,0,35300.0,
2018-07-21 07:00:00,36225.0,0,35800.0,
2018-07-21 07:30:00,37188.0,0,36800.0,
2018-07-21 08:00:00,38307.0,0,38300.0,
2018-07-21 08:30:00,39784.0,0,39600.0,
2018-07-21 09:00:00,41232.0,0,41300.0,20.596512226497246
2018-07-21 09:30:00,42689.0,0,42700.0,
2018-07-21 10:00:00,43777.0,0,43900.0,
2018-07-21 10:30:00,44619.0,0,44600.0,
2018-07-21 11:00:00,45134.0,0,45200.0,
2018-07-21 11:30:00,45551.0,0,45700.0,
2018-07-21 12:00:00,46370.0,0,47000.0,23.204260710967606
2018-07-21 12:30:00,47255.0,0,46900.0,
2018-07-21 13:00:00,47867.0,0,48700.0,
2018-07-21 13:30:00,46635.0,0,46200.0,
2018-07-21 14:00:00,45645.0,0,45500.0,
2018-07-21 14:30:00,45472.0,0,46000.0,
2018-07-21 15:00:00,44746.0,0,44600.0,24.575004073874897
2018-07-21 15:30:00,44314.0,0,43800.0,
2018-07-21 16:00:00,43607.0,0,43300.0,
2018-07-21 16:30:00,42963.0,0,42800.0,
2018-07-21 17:00:00,42776.0,0,42200.0,
2018-07-21 17:30:00,42657.0,0,42000.0,
2018-07-21 18:00:00,42952.0,0,42600.0,23.450304355337597
2018-07-21 18:30:00,43411.0,0,43000.0,
2018-07-21 19:00:00,43652.0,0,43400.0,
2018-07-21 19:30:00,43619.0,0,43100.0,
2018-07-21 20:00:00,42906.0,0,42700.0,
2018-07-21 20:30:00,41867.0,0,41500.0,
2018-07-21 21:00:00,40901.0,0,40800.0,20.979463942484557
2018-07-21 21:30:00,40822.0,0,40700.0,
2018-07-21 22:00:00,41677.0,0,41400.0,
2018-07-21 22:30:00,43148.0,0,43300.0,
2018-07-21 23:00:00,45615.0,0,46200.0,
2018-07-21 23:30:00,44983.0,0,45400.0,
2018-07-22 00:00:00,44310.0,0,43700.0,18.116026397080304
2018-07-22 00:30:00,42015.0,0,41300.0,
2018-07-22 01:00:00,39304.0,0,38900.0,
2018-07-22 01:30:00,38663.0,0,39400.0,
2018-07-22 02:00:00,37933.0,0,38600.0,
2018-07-22 02:30:00,37051.0,0,36400.0,
2018-07-22 03:00:00,35591.0,0,34700.0,15.916407744788568
2018-07-22 03:30:00,34854.0,0,34100.0,
2018-07-22 04:00:00,33980.0,0,33500.0,
2018-07-22 04:30:00,33541.0,0,32900.0,
2018-07-22 05:00:00,33407.0,0,32900.0,
2018-07-22 05:30:00,33587.0,0,33000.0,
2018-07-22 06:00:00,33082.0,0,32600.0,16.44548360058414
2018-07-22 06:30:00,32781.0,0,31800.0,
2018-07-22 07:00:00,32912.0,0,32100.0,
2018-07-22 07:30:00,33686.0,0,32900.0,
2018-07-22 08:00:00,34436.0,0,34000.0,
2018-07-22 08:30:00,35734.0,0,35100.0,
2018-07-22 09:00:00,37141.0,0,36500.0,22.427606226177915
2018-07-22 09:30:00,38484.0,0,37900.0,
2018-07-22 10:00:00,39662.0,0,39100.0,
2018-07-22 10:30:00,40730.0,0,39700.0,
2018-07-22 11:00:00,41601.0,0,40500.0,
2018-07-22 11:30:00,42257.0,0,41300.0,
2018-07-22 12:00:00,43165.0,0,42800.0,25.356816157780173
2018-07-22 12:30:00,44020.0,0,42400.0,
2018-07-22 13:00:00,44637.0,0,44500.0,
2018-07-22 13:30:00,43263.0,0,42200.0,
2018-07-22 14:00:00,42069.0,0,41400.0,
2018-07-22 14:30:00,41707.0,0,41600.0,
2018-07-22 15:00:00,41075.0,0,40200.0,26.118835413474038
2018-07-22 15:30:00,40528.0,0,39700.0,
2018-07-22 16:00:00,39954.0,0,39400.0,
2018-07-22 16:30:00,39491.0,0,38900.0,
2018-07-22 17:00:00,39422.0,0,38600.0,
2018-07-22 17:30:00,39568.0,0,38500.0,
2018-07-22 18:00:00,39908.0,0,39100.0,25.64556579611151
2018-07-22 18:30:00,40494.0,0,39800.0,
2018-07-22 19:00:00,41479.0,0,40700.0,
2018-07-22 19:30:00,41876.0,0,41500.0,
2018-07-22 20:00:00,42090.0,0,41700.0,
2018-07-22 20:30:00,41453.0,0,40900.0,
2018-07-22 21:00:00,41263.0,0,40500.0,21.975117221348928
2018-07-22 21:30:00,41302.0,0,40900.0,
2018-07-22 22:00:00,41954.0,0,41600.0,
2018-07-22 22:30:00,43583.0,0,43700.0,
2018-07-22 23:00:00,46066.0,0,46400.0,
2018-07-22 23:30:00,45191.0,0,45300.0,
2018-07-23 00:00:00,44143.0,0,43900.0,19.768264038260416
2018-07-23 00:30:00,41852.0,0,41600.0,
2018-07-23 01:00:00,39144.0,0,39200.0,
2018-07-23 01:30:00,38455.0,0,39700.0,
2018-07-23 02:00:00,37870.0,0,39300.0,
2018-07-23 02:30:00,37356.0,0,37500.0,
2018-07-23 03:00:00,35903.0,0,36100.0,17.931237956291458
2018-07-23 03:30:00,35269.0,0,35500.0,
2018-07-23 04:00:00,34819.0,0,35200.0,
2018-07-23 04:30:00,34992.0,0,35400.0,
2018-07-23 05:00:00,35513.0,0,36100.0,
2018-07-23 05:30:00,36994.0,0,37700.0,
2018-07-23 06:00:00,38262.0,0,38800.0,18.100862433275356
2018-07-23 06:30:00,39445.0,0,40000.0,
2018-07-23 07:00:00,41137.0,0,42000.0,
2018-07-23 07:30:00,43294.0,0,43700.0,
2018-07-23 08:00:00,45155.0,0,45800.0,
2018-07-23 08:30:00,47256.0,0,47800.0,
2018-07-23 09:00:00,48841.0,0,49400.0,24.64162951761191
2018-07-23 09:30:00,50302.0,0,50600.0,
2018-07-23 10:00:00,51414.0,0,51800.0,
2018-07-23 10:30:00,52117.0,0,52400.0,
2018-07-23 11:00:00,52791.0,0,53000.0,
2018-07-23 11:30:00,53443.0,0,53400.0,
2018-07-23 12:00:00,54179.0,0,54600.0,27.323944072104414
2018-07-23 12:30:00,54481.0,0,53800.0,
2018-07-23 13:00:00,54965.0,0,55300.0,
2018-07-23 13:30:00,54496.0,0,53800.0,
2018-07-23 14:00:00,54517.0,0,53600.0,
2018-07-23 14:30:00,54594.0,0,54000.0,
2018-07-23 15:00:00,53925.0,0,52400.0,28.95090080892065
2018-07-23 15:30:00,53511.0,0,52100.0,
2018-07-23 16:00:00,52914.0,0,51700.0,
2018-07-23 16:30:00,52236.0,0,51100.0,
2018-07-23 17:00:00,51641.0,0,50600.0,
2018-07-23 17:30:00,51030.0,0,50000.0,
2018-07-23 18:00:00,51304.0,0,50000.0,28.418603896895288
2018-07-23 18:30:00,51224.0,0,50200.0,
2018-07-23 19:00:00,51895.0,0,50700.0,
2018-07-23 19:30:00,51356.0,0,50000.0,
2018-07-23 20:00:00,50634.0,0,49100.0,
2018-07-23 20:30:00,48960.0,0,47700.0,
2018-07-23 21:00:00,47537.0,0,46400.0,25.49381580960803
2018-07-23 21:30:00,47272.0,0,46300.0,
2018-07-23 22:00:00,47544.0,0,46800.0,
2018-07-23 22:30:00,48763.0,0,48100.0,
